species,web_local,mode
Pangasianodon_hypophthalmus,web=GCA_009078355.1
Panthera_leo,web=GCA_008795835.1
Pantherophis_obsoletus,web=GCA_012654085.1
Pantholops_hodgsonii,web=GCA_000400835.1
Pan_troglodytes,web=GCA_002880755.3
Panurus_biarmicus,web=GCA_013398035.1
Pao_palembangensis,web=GCA_015343265.1
Papio_anubis,web=GCA_008728515.1
Parablennius_parvicornis,web=GCA_900302745.1
Paracyprichromis_nigripinnis,web=GCA_015103275.1
Paradisaea_rubra,web=GCA_003713215.1
Paradoxurus_hermaphroditus,web=GCA_004024585.1
Paralichthys_olivaceus,web=GCA_001970005.2
Parambassis_ranga,web=GCA_900634625.2
Paramormyrops_kingsleyae,web=GCA_002872115.1
Paraplagusia_blochii,web=GCA_016785265.1
Parasudis_fraserbrunneri,web=GCA_900302295.1
Paratilapia_polleni,web=GCA_015106735.1
Pardalotus_punctatus,web=GCA_013400915.1
Paroedura_picta,web=GCA_003118565.1
Parotia_lawesii,web=GCA_003713295.1
Parus_major,web=GCA_001522545.3
Passerina_amoena,web=GCA_013401095.1
Passer_montanus,web=GCA_014805655.1
Patagioenas_fasciata_monilis,web=GCA_002029285.1
Pavo_muticus,web=GCA_016647715.1
Pedetes_capensis,web=GCA_007922755.1
Pedionomus_torquatus,web=GCA_013398155.1
Pelecanoides_urinatrix,web=GCA_013400755.1
Pelecanus_crispus,web=GCA_000687375.1
Pelmatolapia_mariae,web=GCA_015106675.1
Pelodiscus_sinensis,web=GCA_000230535.1
Pelusios_castaneus,web=GCA_007922175.1
Pelvicachromis_taeniatus,web=GCA_015108175.1
Penelope_pileata,web=GCA_013396635.1
Perca_fluviatilis,web=GCA_010015445.1
Percina_caprodes,web=GCA_013375575.1
Percopsis_transmontana,web=GCA_900302285.1
Periophthalmodon_schlosseri,web=GCA_000787095.1
Periophthalmus_magnuspinnatus,web=GCA_009829125.1
Perissodus_multidentatus,web=GCA_015106075.1
Perognathus_longimembris_pacificus,web=GCA_004363475.1
Peromyscus_maniculatus_bairdii,web=GCA_000500345.1
Petrochromis_trewavasae,web=GCA_902810495.1
Petrogale_xanthopus_xanthopus,web=GCA_904812355.1
Petromus_typicus,web=GCA_004026965.1
Petromyzon_marinus,web=GCA_010993605.1
Peucedramus_taeniatus,web=GCA_013400575.1
Phacochoerus_africanus,web=GCA_016906955.1
Phaethon_lepturus,web=GCA_000687285.1
Phaetusa_simplex,web=GCA_013399535.1
Phainopepla_nitens,web=GCA_013400175.1
Phalacrocorax_pelagicus,web=GCA_002173435.1
Pharyngochromis_acuticeps,web=GCA_015108475.1
Phascolarctos_cinereus,web=GCA_002099425.1
Phasianus_colchicus,web=GCA_004143745.1
Phataginus_tricuspis,web=GCA_004765945.1
Pheucticus_melanocephalus,web=GCA_013398405.1
Philantomba_maxwellii,web=GCA_006410695.1
Phoca_vitulina,web=GCA_004348235.1
Phocoena_sinus,web=GCA_008692025.1
Phodopus_sungorus,web=GCA_001707965.1
Phoebastria_albatrus,web=GCA_014363385.1
Phoenicopterus_ruber_ruber,web=GCA_009819775.1
Phycis_phycis,web=GCA_900302335.1
Phyllostomus_discolor,web=GCA_004126475.3
Physeter_catodon,web=GCA_002837175.2
Piaya_cayana,web=GCA_013389865.1
Picathartes_gymnocephalus,web=GCA_013390045.1
Piliocolobus_tephrosceles,web=GCA_002776525.3
Pimephales_promelas,web=GCA_016745375.1
Pionus_senilis,web=GCA_011762725.1
Pipistrellus_pipistrellus,web=GCA_903992545.1
Pipra_filicauda,web=GCA_003945595.2
Piprites_chloris,web=GCA_013399295.1
Pithecia_pithecia,web=GCA_004026645.1
Pitta_sordida,web=GCA_013390025.1
Planiliza_haematocheilus,web=GCA_005024645.1
Platanista_minor,web=GCA_004363435.1
Platichthys_stellatus,web=GCA_016801935.1
Platyplectrum_ornatum,web=GCA_016617825.1
Platysteira_castanea,web=GCA_013397175.1
Platysternon_megacephalum,web=GCA_003942145.1
Plecodus_straeleni,web=GCA_015105735.1
Plectropomus_leopardus,web=GCA_011397275.1
Plecturocebus_donacophilus,web=GCA_004027715.1
Ploceus_nigricollis,web=GCA_013399945.1
Pluvialis_apricaria,web=GCA_017639485.1
Pluvianellus_socialis,web=GCA_013400795.1
Podarcis_muralis,web=GCA_004329235.1
Podargus_strigoides,web=GCA_013399755.1
Podiceps_cristatus,web=GCA_000699545.1
Podilymbus_podiceps,web=GCA_013399565.1
Podocnemis_expansa,web=GCA_007922195.1
Poecile_atricapillus,web=GCA_011421415.1
Poecilia_formosa,web=GCA_000485575.1
Poeciliopsis_turrubarensis,web=GCA_010277015.1
Pogona_vitticeps,web=GCA_900067755.1
Pogoniulus_pusillus,web=GCA_015220805.1
Polioptila_caerulea,web=GCA_013397295.1
Pollachius_virens,web=GCA_900312635.1
Polydactylus_sextarius,web=GCA_016801845.1
Polymixia_japonica,web=GCA_900302305.1
Polyodon_spathula,web=GCA_017654505.1
Polypterus_senegalus,web=GCA_016835505.1
Pomatorhinus_ruficollis,web=GCA_013401195.1
Pomatostomus_ruficeps,web=GCA_013400735.1
Pongo_abelii,web=GCA_002880775.3
Pontoporia_blainvillei,web=GCA_011754075.1
Poropuntius_huangchuchieni,web=GCA_004124795.1
Potos_flavus,web=GCA_015708855.1
Prionailurus_bengalensis,web=GCA_018119505.1
Pristis_pectinata,web=GCA_009764475.2
Probosciger_aterrimus,web=GCA_013397665.1
Procapra_przewalskii,web=GCA_006410515.1
Procavia_capensis,web=GCA_004026925.2
Procyon_lotor,web=GCA_015708975.1
Prolemur_simus,web=GCA_003258685.1
Promerops_cafer,web=GCA_013398275.1
Propithecus_coquereli,web=GCA_000956105.1
Proteles_cristata_cristata,web=GCA_017311185.1
Protobothrops_mucrosquamatus,web=GCA_001527695.3
Protosalanx_chinensis,web=GCA_010882115.1
Prunella_himalayana,web=GCA_013398875.1
Przewalskium_albirostris,web=GCA_006408465.1
Psammomys_obesus,web=GCA_002215935.2
Psettodes_erumei,web=GCA_016785225.1
Pseudochaenichthys_georgianus,web=GCA_902827115.1
Pseudochromis_fuscus,web=GCA_900323345.1
Pseudois_nayaur,web=GCA_003182575.1
Pseudonaja_textilis,web=GCA_900518735.1
Pseudopleuronectes_yokohamae,web=GCA_000787555.1
Pseudopodoces_humilis,web=GCA_000331425.1
Pseudorectes_ferrugineus,web=GCA_008033365.1
Pseudorhombus_dupliciocellatus,web=GCA_016785235.1
Pseudosimochromis_marginatus,web=GCA_015052565.1
Psilopogon_haemacephalus,web=GCA_013396835.1
Psittacula_krameri,web=GCA_002870145.1
Psittacus_timneh,web=GCA_009867315.1
Psitteuteles_goldiei,web=GCA_010014875.1
Psophia_crepitans,web=GCA_013399095.1
Pterocles_gutturalis,web=GCA_000699245.1
Pteronotus_parnellii,web=GCA_000465405.1
Pteronura_brasiliensis,web=GCA_004024605.1
Pteropus_vampyrus,web=GCA_000151845.2
Pteruthius_melanotis,web=GCA_013401235.1
Ptilonorhynchus_violaceus,web=GCA_013397565.1
Ptilorrhoa_leucosticta,web=GCA_013396485.1
Ptyas_mucosa,web=GCA_012654045.1
Ptychochromis_oligocanthus,web=GCA_015103295.1
Puma_concolor,web=GCA_003327715.1
Pundamilia_nyererei,web=GCA_000239375.1
Pungitius_pungitius,web=GCA_902500615.3
Pungu_maclareni,web=GCA_015708565.1
Pycnonotus_jocosus,web=GCA_013400435.1
Pygathrix_nemaeus,web=GCA_004024825.1
Pygocentrus_nattereri,web=GCA_015220715.1
Pygoscelis_papua,web=GCA_010090195.1
Pyrgilauda_ruficollis,web=GCA_017590135.1
Pyrrhura_perlata,web=GCA_011763455.1
Python_bivittatus,web=GCA_000186305.2
Pyxicephalus_adspersus,web=GCA_004786255.1
Quiscalus_mexicanus,web=GCA_013399035.1
Ramphastos_sulfuratus,web=GCA_013399055.1
Rana_temporaria,web=GCA_905171775.1
Rangifer_tarandus,web=GCA_004026565.1
Raphicerus_campestris,web=GCA_006410735.1
Rattus_rattus,web=GCA_011064425.1
Recurvirostra_avosetta,web=GCA_004023745.1
Redunca_redunca,web=GCA_006410935.1
Regalecus_glesne,web=GCA_900302585.1
Reganochromis_calliurus,web=GCA_015104255.1
Regulus_satrapa,web=GCA_013396955.1
Reinhardtius_hippoglossoides,web=GCA_006182925.3
Rhabdornis_inornatus,web=GCA_013397075.1
Rhadina_sibilatrix,web=GCA_013400275.1
Rhagologus_leucostigma,web=GCA_013397725.1
Rhamphochromis_esox,web=GCA_000150935.1
Rhea_pennata,web=GCA_003342835.1
Rhegmatorhina_hoffmannsi,web=GCA_013398505.2
Rhinatrema_bivittatum,web=GCA_901001135.2
Rhincodon_typus,web=GCA_013626285.1
Rhinella_marina,web=GCA_900303285.1
Rhinolophus_ferrumequinum,web=GCA_004115265.3
Rhinopithecus_roxellana,web=GCA_007565055.1
Rhinopomastus_cyanomelas,web=GCA_013400115.1
Rhinoptilus_africanus,web=GCA_013400135.1
Rhipidura_dahli,web=GCA_013399225.1
Rhizomys_pruinosus,web=GCA_009823505.1
Rhodinocichla_rosea,web=GCA_013396575.1
Rhombomys_opimus,web=GCA_010120015.1
Rhynochetos_jubatus,web=GCA_013398095.1
Rissa_tridactyla,web=GCA_013401015.1
Rondeletia_loricata,web=GCA_900302605.1
Rostratula_benghalensis,web=GCA_013399305.1
Rousettus_aegyptiacus,web=GCA_014176215.1
Rynchops_niger,web=GCA_013400035.1
Sagittarius_serpentarius,web=GCA_013399415.1
Saguinus_imperator,web=GCA_004024885.1
Saiga_tatarica,web=GCA_004024985.1
Saimiri_boliviensis_boliviensis,web=GCA_016699345.1
Sakesphorus_luctuosus,web=GCA_013396695.1
Salarias_fasciatus,web=GCA_902148845.1
Salmo_salar,web=GCA_000233375.4
Salvator_merianae,web=GCA_003586115.2
Salvelinus_namaycush,web=GCA_016432855.1
Sander_vitreus,web=GCA_009193085.1
Sapajus_apella,web=GCA_009761245.1
Sapayoa_aenigma,web=GCA_013398745.1
Sarcophilus_harrisii,web=GCA_902635505.1
Sardina_pilchardus,web=GCA_003604335.1
Sargochromis_carlottae,web=GCA_015106635.1
Sarotherodon_lohbergeri,web=GCA_015708405.1
Saxicola_maurus_maurus,web=GCA_900205225.1
Scalopus_aquaticus,web=GCA_004024925.1
Scaphiopus_holbrookii,web=GCA_009364455.1
Scartelaos_histophorus,web=GCA_000787155.1
Sceloporus_tristichus,web=GCA_016801065.1
Sciaenops_ocellatus,web=GCA_014183145.1
Sciurus_vulgaris,web=GCA_902686455.2
Scleropages_formosus,web=GCA_900964775.1
Sclerurus_mexicanus,web=GCA_013396755.1
Scolopax_mira,web=GCA_004320125.1
Scophthalmus_maximus,web=GCA_013347765.1
Scopus_umbretta,web=GCA_013400535.1
Scyliorhinus_canicula,web=GCA_902713615.2
Scytalopus_superciliaris,web=GCA_013400415.1
Sebastes_umbrosus,web=GCA_015220745.1
Selene_dorsalis,web=GCA_900303245.1
Semnopithecus_entellus,web=GCA_004025065.1
Semnornis_frantzii,web=GCA_013399775.1
Serilophus_lunatus,web=GCA_013399895.1
Serinus_canaria,web=GCA_007115625.1
Seriola_quinqueradiata,web=GCA_002217815.1
Serranochromis_macrocephalus,web=GCA_015106695.1
Serranus_cabrilla,web=GCA_903364295.1
Setophaga_kirtlandii,web=GCA_013399655.1
Sialia_sialis,web=GCA_009812075.1
Sigmodon_hispidus,web=GCA_004025045.1
Silurus_meridionalis,web=GCA_014805685.1
Simochromis_diagramma,web=GCA_900408965.1
Siniperca_knerii,web=GCA_011952075.1
Sinocyclocheilus_rhinocerous,web=GCA_001515625.1
Sinosuthora_webbiana,web=GCA_013397395.1
Sitta_europaea,web=GCA_013400255.1
Smithornis_capensis,web=GCA_013396465.1
Solenodon_paradoxus,web=GCA_004363575.1
Sorex_araneus,web=GCA_000181275.2
Sousa_chinensis,web=GCA_007760645.1
Sparus_aurata,web=GCA_900880675.2
Spathodus_marlieri,web=GCA_015110135.1
Spea_multiplicata,web=GCA_009364415.1
Spermophilus_dauricus,web=GCA_002406435.1
Sphaeramia_orbicularis,web=GCA_902148855.1
Spheniscus_magellanicus,web=GCA_010076225.1
Sphenodon_punctatus,web=GCA_003113815.1
Spilogale_gracilis,web=GCA_004023965.1
Spizaetus_tyrannus,web=GCA_013399215.1
Spizella_passerina,web=GCA_013401375.1
Spondyliosoma_cantharus,web=GCA_900302685.1
Sporophila_hypoxantha,web=GCA_002167245.1
Squalius_pyrenaicus,web=GCA_001403095.1
Steatornis_caripensis,web=GCA_013398225.1
Stegastes_partitus,web=GCA_000690725.1
Stercorarius_parasiticus,web=GCA_013396915.1
Sterna_hirundo,web=GCA_009819605.1
Sterrhoptilus_dennistouni,web=GCA_013397095.1
Stictonetta_naevosa,web=GCA_011074415.1
Stomatepia_pindu,web=GCA_015708495.1
Streptopelia_turtur,web=GCA_901699155.2
Strigops_habroptila,web=GCA_004027225.2
Strix_occidentalis_caurina,web=GCA_002372975.2
Struthidea_cinerea,web=GCA_013397865.1
Struthio_camelus_australis,web=GCA_000698965.1
Sturnira_hondurensis,web=GCA_014824575.2
Sturnus_vulgaris,web=GCA_001447265.1
Stylephorus_chordatus,web=GCA_900312615.1
Sula_dactylatra,web=GCA_013389905.1
Suricata_suricatta,web=GCA_006229205.1
Sus_scrofa,web=GCA_000003025.6
Sylvia_borin,web=GCA_014839755.1
Sylvicapra_grimmia,web=GCA_006408735.1
Sylvietta_virens,web=GCA_013399515.1
Sylvilagus_bachmani,web=GCA_015711505.1
Symphodus_melops,web=GCA_002819105.1
Syncerus_caffer,web=GCA_902825105.1
Syngnathus_acus,web=GCA_901709675.2
Syrmaticus_mikado,web=GCA_003435085.1
Syrrhaptes_paradoxus,web=GCA_013400615.1
Tachuris_rubrigastra,web=GCA_013396555.1
Tachycineta_bicolor,web=GCA_007636935.1
Tachyglossus_aculeatus,web=GCA_015852505.1
Tachysurus_fulvidraco,web=GCA_003724035.1
Tadarida_brasiliensis,web=GCA_004025005.1
Taeniopygia_guttata,web=GCA_008822105.2
Takifugu_rubripes,web=GCA_901000725.3
Talpa_occidentalis,web=GCA_014898055.1
Tamandua_tetradactyla,web=GCA_004025105.1
Tangachromis_dhanisi,web=GCA_015113095.1
Tanganicodus_irsacae,web=GCA_015110155.1
Tapirus_terrestris,web=GCA_004025025.1
Tauraco_erythrolophus,web=GCA_000709365.1
Taxidea_taxus_jeffersonii,web=GCA_003697995.1
Telmatochromis_vittatus,web=GCA_015107575.1
Tenualosa_ilisha,web=GCA_015244755.2
Terrapene_carolina_triunguis,web=GCA_002925995.2
Tetraodon_nigroviridis,web=GCA_000180735.1
Tetrax_tetrax,web=GCA_009806455.1
Thalassarche_chlororhynchos,web=GCA_013400895.1
Thalassoma_bifasciatum,web=GCA_008086565.1
Thalassophryne_amazonica,web=GCA_902500255.1
Thaleichthys_pacificus,web=GCA_017311245.1
Thamnaconus_septentrionalis,web=GCA_009823395.1
Thamnophis_elegans,web=GCA_009769535.1
Thermophis_baileyi,web=GCA_003457575.1
Theropithecus_gelada,web=GCA_003255815.1
Thinocorus_orbignyianus,web=GCA_013400375.1
Thoracochromis_brauschi,web=GCA_015106615.1
Thryonomys_swinderianus,web=GCA_004025085.1
Thryothorus_ludovicianus,web=GCA_013397245.1
Thunnus_orientalis,web=GCA_009176245.1
Thylacinus_cynocephalus,web=GCA_007646695.1
Thymallus_thymallus,web=GCA_004348285.1
Tichodroma_muraria,web=GCA_013390105.1
Tilapia_sparmanii,web=GCA_015108415.1
Tinamus_guttatus,web=GCA_000705375.2
Todus_mexicanus,web=GCA_013389965.1
Tolypeutes_matacus,web=GCA_004025125.1
Tonatia_saurophila,web=GCA_004024845.1
Toxostoma_redivivum,web=GCA_013397375.1
Toxotes_jaculatrix,web=GCA_017976425.1
Trachemys_scripta_elegans,web=GCA_013100865.1
Trachinotus_ovatus,web=GCA_900607315.1
Trachurus_trachurus,web=GCA_905171665.1
Trachypithecus_francoisi,web=GCA_009764315.1
Trachyrincus_scabrus,web=GCA_900303215.1
Tragelaphus_strepsiceros,web=GCA_006410795.1
Tragulus_kanchil,web=GCA_006408655.1
Trematocara_zebra,web=GCA_015110815.1
Trematochromis_benthicola,web=GCA_015103355.1
Trematomus_bernacchii,web=GCA_902827165.1
Trichechus_manatus_latirostris,web=GCA_000243295.1
Tricholaema_leucomelas,web=GCA_013400475.1
Trichosurus_vulpecula,web=GCA_011100635.1
Triglachromis_otostigma,web=GCA_015107115.1
Trinectes_maculatus,web=GCA_016785345.1
Triplophysa_tibetana,web=GCA_008369825.1
Trisopterus_minutus,web=GCA_900302415.1
Trogon_melanurus,web=GCA_013399275.1
Tropheus_moorii,web=GCA_902810505.1
Tupaia_tana,web=GCA_004365275.1
Turdus_rufiventris,web=GCA_013186435.1
Turnix_velox,web=GCA_013400935.1
Tursiops_truncatus,web=GCA_011762595.1
Tylochromis_polylepis,web=GCA_015107715.1
Tympanoctomys_barrerae,web=GCA_002564285.1
Tympanuchus_cupido_pinnatus,web=GCA_001870855.1
Typhlichthys_subterraneus,web=GCA_900302405.1
Tyrannus_savana,web=GCA_013399735.1
Tyto_alba,web=GCA_000687205.1
Umbra_pygmaea,web=GCA_016801145.1
Upupa_epops,web=GCA_013397515.1
Uria_aalge,web=GCA_013401055.1
Urocitellus_parryii,web=GCA_003426925.1
Urocolius_indicus,web=GCA_013401255.1
Urocynchramus_pylzowi,web=GCA_013397555.1
Uropsilus_gracilis,web=GCA_004024945.1
Ursus_thibetanus_thibetanus,web=GCA_009660055.1
Varanus_komodoensis,web=GCA_004798865.1
Variabilichromis_moorii,web=GCA_015102225.1
Verasper_variegatus,web=GCA_013332515.1
Vicugna_pacos,web=GCA_000164845.4
Vidua_macroura,web=GCA_013400395.1
Vipera_berus_berus,web=GCA_000800605.1
Vireo_altiloquus,web=GCA_013396875.1
Vombatus_ursinus,web=GCA_900497805.2
Vulpes_vulpes,web=GCA_003160815.1
Xenentodon_cancila,web=GCA_014839995.1
Xenochromis_hecqui,web=GCA_015107655.1
Xenopus_tropicalis,web=GCA_000004195.4
Xenotilapia_sima,web=GCA_015102085.1
Xerus_inauris,web=GCA_004024805.1
Xiphias_gladius,web=GCA_016859285.1
Xiphophorus_maculatus,web=GCA_002775205.2
Xiphorhynchus_elegans,web=GCA_013401175.1
Zalophus_californianus,web=GCA_009762305.2
Zapornia_atra,web=GCA_013400835.1
Zapus_hudsonius,web=GCA_004024765.1
Zeus_faber,web=GCA_900323335.1
Ziphius_cavirostris,web=GCA_004364475.1
Zonotrichia_albicollis,web=GCA_000385455.1
Zootoca_vivipara,web=GCA_011800845.1
Zosterops_pallidus,web=GCA_007556475.1
